row_id,ps1_mean,ps1_std,ps1_min,ps1_max,ps1_median,ps1_q25,ps1_q75,ps1_rms,ps1_energy,ps1_skew,ps1_kurt,ps2_mean,ps2_std,ps2_min,ps2_max,ps2_median,ps2_q25,ps2_q75,ps2_rms,ps2_energy,ps2_skew,ps2_kurt,ps3_mean,ps3_std,ps3_min,ps3_max,ps3_median,ps3_q25,ps3_q75,ps3_rms,ps3_energy,ps3_skew,ps3_kurt,ps4_mean,ps4_std,ps4_min,ps4_max,ps4_median,ps4_q25,ps4_q75,ps4_rms,ps4_energy,ps4_skew,ps4_kurt,ps5_mean,ps5_std,ps5_min,ps5_max,ps5_median,ps5_q25,ps5_q75,ps5_rms,ps5_energy,ps5_skew,ps5_kurt,ps6_mean,ps6_std,ps6_min,ps6_max,ps6_median,ps6_q25,ps6_q75,ps6_rms,ps6_energy,ps6_skew,ps6_kurt,ts1_mean,ts1_std,ts1_min,ts1_max,ts1_median,ts1_q25,ts1_q75,ts1_rms,ts1_energy,ts1_skew,ts1_kurt,ts2_mean,ts2_std,ts2_min,ts2_max,ts2_median,ts2_q25,ts2_q75,ts2_rms,ts2_energy,ts2_skew,ts2_kurt,ts3_mean,ts3_std,ts3_min,ts3_max,ts3_median,ts3_q25,ts3_q75,ts3_rms,ts3_energy,ts3_skew,ts3_kurt,ts4_mean,ts4_std,ts4_min,ts4_max,ts4_median,ts4_q25,ts4_q75,ts4_rms,ts4_energy,ts4_skew,ts4_kurt,fs1_mean,fs1_std,fs1_min,fs1_max,fs1_median,fs1_q25,fs1_q75,fs1_rms,fs1_energy,fs1_skew,fs1_kurt,fs2_mean,fs2_std,fs2_min,fs2_max,fs2_median,fs2_q25,fs2_q75,fs2_rms,fs2_energy,fs2_skew,fs2_kurt,vs1_mean,vs1_std,vs1_min,vs1_max,vs1_median,vs1_q25,vs1_q75,vs1_rms,vs1_energy,vs1_skew,vs1_kurt,ce_mean,ce_std,ce_min,ce_max,ce_median,ce_q25,ce_q75,ce_rms,ce_energy,ce_skew,ce_kurt,cp_mean,cp_std,cp_min,cp_max,cp_median,cp_q25,cp_q75,cp_rms,cp_energy,cp_skew,cp_kurt,eps1_mean,eps1_std,eps1_min,eps1_max,eps1_median,eps1_q25,eps1_q75,eps1_rms,eps1_energy,eps1_skew,eps1_kurt,se_mean,se_std,se_min,se_max,se_median,se_q25,se_q75,se_rms,se_energy,se_skew,se_kurt,is_fault
1648,161.03648,14.085723,146.23,191.88,156.44,151.52,166.2,161.65018,156784690.0,1.2825024,0.4526012,109.59809,47.14657,0.0,167.31,130.13,120.53,130.59,119.30719,85405230.0,-1.8401728,1.5181681,1.9987538,0.933261,0.0,9.695,2.32,2.242,2.375,2.2058754,29195.316,-0.6067297,5.7244544,0.49840486,0.33546755,0.0,1.746,0.5115,0.128,0.788,0.6007731,2165.5698,0.15115343,-1.3166273,9.948445,0.02182594,9.885,10.004,9.948,9.932,9.967,9.948385,593822.25,-0.085857704,-0.75918883,9.829562,0.022464165,9.762,9.882,9.829,9.812,9.849,9.829594,579725.44,-0.16628413,-0.7035323,35.458656,0.16094486,35.148,35.676,35.508,35.336,35.594,35.45901,75440.484,-0.5343016,-0.9917325,41.086422,0.05830746,40.945,41.184,41.088,41.039,41.141,41.08645,101285.77,-0.20479596,-0.968325,38.399185,0.06197497,38.324,38.535,38.371,38.359,38.437,38.39924,88470.086,1.1168842,-0.16169858,30.518011,0.04113703,30.449,30.578,30.535,30.48,30.556751,30.51803,55881.008,-0.066125505,-1.7909957,6.6985283,2.9882646,0.0,19.499,7.83,7.711,7.9365,7.3338313,32271.047,-1.4534996,1.8420361,10.200422,0.0148459915,10.16,10.261,10.2,10.19,10.209,10.200425,62429.207,0.22948326,0.32363176,0.55676657,0.021316316,0.51,0.595,0.5575,0.54275,0.575,0.55716777,18.626158,-0.11851495,-0.7274457,47.191463,0.418488,46.586,47.973,47.0975,46.80825,47.54375,47.193287,133632.38,0.29096997,-1.4180251,2.1675498,0.026709624,2.134,2.222,2.1564999,2.145,2.18975,2.167712,281.9385,0.61537045,-1.0292021,2543.8848,187.16205,2342.8,2950.6,2483.1,2416.6,2619.8,2550.6694,39035490000.0,1.2349503,0.35477495,59.112312,23.607197,0.0,77.338,68.254,67.732,68.888,63.578926,242536.78,-2.1300757,2.7814207,1
1649,161.03212,14.070014,146.29,191.79,156.46,151.56,166.18,161.64435,156773380.0,1.2869723,0.4645374,109.574425,47.17396,0.0,167.15,130.13,120.56,130.62,119.29611,85389380.0,-1.8412899,1.5186464,2.0022502,0.9334587,0.0,9.531,2.32,2.242,2.383,2.2091231,29281.348,-0.63116,5.550557,0.60628426,0.49989563,0.049,9.652,0.399,0.333,0.787,0.7857723,3704.6287,4.2169285,43.980625,9.948827,0.022012683,9.884,10.001,9.948,9.932,9.967,9.948801,593871.8,-0.11449278,-0.73968905,9.83049,0.02241106,9.764,9.884,9.83,9.814,9.849,9.830545,579837.75,-0.122540966,-0.76587,35.484787,0.16581285,35.172,35.695,35.514,35.355,35.598,35.485165,75551.82,-0.54418445,-0.89558387,41.085163,0.058689162,40.957,41.184,41.074,41.047,41.141,41.0852,101279.625,-0.18301892,-0.82919085,38.400772,0.07120462,38.324,38.602,38.363,38.352,38.442,38.40083,88477.43,1.1432562,0.02245012,30.542019,0.05902546,30.461,30.672,30.549,30.483,30.568,30.542078,55969.11,0.47980434,-0.6767187,6.703346,2.9888961,0.0,19.158,7.8285,7.7087502,7.939,7.33849,32312.06,-1.455878,1.7805954,10.193206,0.015262775,10.146,10.24,10.194,10.183,10.203,10.193209,62340.902,-0.15330708,0.08829221,0.5532666,0.027182285,0.509,0.625,0.544,0.531,0.57725,0.55392283,18.409832,0.5610146,-0.66445535,47.05807,0.31373742,46.174,47.495,47.154,46.933,47.2695,47.059093,132873.5,-1.2081928,0.8374411,2.1598,0.021425296,2.107,2.213,2.16,2.15175,2.1685,2.1599045,279.91125,-0.4658337,0.77906674,2544.453,187.31236,2343.6,2951.8,2483.6,2417.6,2619.8,2551.2876,39054414000.0,1.2397305,0.37057394,59.12865,23.606333,0.0,76.834,68.14549,67.548,68.824,63.593784,242650.16,-2.1332169,2.7874963,1
1650,161.03284,14.091584,146.26,191.79,156.44,151.54,166.16,161.64674,156778020.0,1.2845635,0.4572728,109.59842,47.123325,0.0,167.53,130.14,120.5175,130.59,119.298294,85392500.0,-1.8408359,1.5204883,1.9974022,0.93247443,0.0,9.742,2.32,2.242,2.375,2.204309,29153.87,-0.6145197,5.675736,0.7066164,0.55811673,0.102,4.68,0.828,0.152,1.159,0.9004223,4864.562,0.71368986,1.2378858,9.949081,0.021935316,9.884,9.997,9.948,9.932,9.969,9.949026,593898.75,-0.11104296,-0.7273503,9.830292,0.022456113,9.76,9.88,9.83,9.812,9.8495,9.830346,579814.25,-0.17225246,-0.67756,35.498287,0.16602665,35.172,35.687,35.5215,35.37,35.664,35.49866,75609.305,-0.5304037,-1.0145212,41.080612,0.058300607,40.965,41.18,41.07,41.042,41.137,41.080647,101257.18,-0.15315624,-0.98502195,38.41017,0.07395806,38.332,38.562,38.371,38.352,38.454,38.410236,88520.78,0.9040041,-0.7765396,30.55319,0.044829726,30.449,30.656,30.566,30.562,30.578,30.553219,56009.953,-1.3442404,1.2290455,6.695374,2.9850323,0.0,19.571,7.8445,7.707,7.934,7.329637,32234.148,-1.4510154,1.8593457,10.195213,0.015259762,10.146,10.243,10.196,10.185,10.206,10.195213,62365.42,-0.23763733,0.37393698,0.55755,0.024927974,0.524,0.608,0.55149996,0.5375,0.57325,0.5580977,18.688383,0.5985799,-0.76883596,47.01189,0.30490902,46.583,47.554,46.909,46.768,47.3235,47.012856,132612.52,0.31308615,-1.432689,2.1580665,0.022209987,2.124,2.2,2.15,2.139,2.1745,2.158179,279.4642,0.3505966,-1.2469203,2545.09,187.47858,2344.8,2955.4,2484.0,2417.6,2620.4,2551.9663,39075193000.0,1.2362368,0.3592314,58.974472,23.576721,0.0,77.282,68.246506,67.552,68.849,63.439617,241475.1,-2.12132,2.7583628,1
1651,161.04054,14.072819,146.22,191.75,156.46,151.56,166.19,161.65262,156789400.0,1.2836322,0.45657897,109.59039,47.145676,0.0,167.4,130.13,120.53,130.59,119.29977,85394600.0,-1.8410354,1.5198566,2.008109,0.93729144,0.0,9.609,2.328,2.25,2.391,2.2160523,29465.33,-0.6078678,5.759326,0.75124294,0.3437899,0.123,4.126,0.622,0.555,0.83,0.82615966,4095.239,2.6445675,10.915351,9.945741,0.021728052,9.88,10.001,9.945,9.929,9.964,9.94571,593502.94,-0.03596452,-0.7637259,9.827624,0.021956323,9.76,9.878,9.827,9.81,9.847,9.827645,579495.6,-0.09201482,-0.8042013,35.505535,0.1578202,35.148,35.691,35.57,35.40625,35.66,35.50588,75640.05,-0.65150636,-0.6463009,41.07393,0.055909988,40.965,41.156,41.07,41.036003,41.126,41.073967,101224.24,-0.2639832,-1.0985698,38.414585,0.07722819,38.324,38.574,38.373,38.359,38.46,38.414658,88541.16,0.8221234,-0.8486895,30.572853,0.03586599,30.461,30.672,30.566,30.562,30.578,30.572872,56082.03,0.48616213,3.6850448,6.6953535,2.9829564,0.0,19.372,7.829,7.703,7.928,7.3287773,32226.586,-1.4605492,1.8220453,10.195906,0.01481184,10.15,10.253,10.196,10.187,10.205,10.195904,62373.87,-0.15013103,0.59033054,0.55146664,0.027882602,0.504,0.612,0.547,0.5305,0.56925,0.55215937,18.292799,0.42471224,-0.7421469,46.892258,0.23063071,46.526,47.458,46.8515,46.728,46.971252,46.892803,131936.1,0.9134878,0.4392515,2.1522326,0.0182305,2.121,2.2,2.1465,2.142,2.162,2.1523094,277.94614,0.9767341,0.4571702,2544.7004,187.82779,2344.0,2955.0,2483.6,2417.6,2619.4,2551.556,39062626000.0,1.246118,0.3806519,59.036564,23.576124,0.0,76.935,68.1895,67.516,68.752,63.497143,241913.22,-2.1306245,2.7817364,1
1652,161.04234,14.071639,146.24,191.75,156.44,151.57,166.21,161.6545,156793040.0,1.2837481,0.4565871,109.57722,47.156433,0.0,167.26,130.15,120.5275,130.59,119.29189,85383336.0,-1.8414047,1.5203073,2.0022426,0.933097,0.0,9.398,2.32,2.25,2.383,2.208965,29277.156,-0.65418327,5.3773146,0.44986516,0.42689684,0.086,10.155,0.289,0.17,0.691,0.6201528,2307.5366,8.685968,170.00587,9.940829,0.021235721,9.88,9.991,9.94,9.924,9.959,9.940798,592916.8,-0.047647323,-0.87291396,9.8222,0.021772675,9.758,9.873,9.822,9.804,9.841,9.822185,578851.9,-0.07486203,-0.8983148,35.511024,0.16234666,35.172,35.687,35.574,35.422,35.661,35.511383,75663.5,-0.7004647,-0.7355634,41.077415,0.0651072,40.937,41.18,41.066,41.02525,41.137,41.07746,101241.46,-0.19223277,-1.1282252,38.43276,0.076964125,38.336,38.59,38.4315,38.369,38.46775,38.432827,88624.93,0.60663825,-0.9921908,30.57127,0.03028772,30.473,30.668,30.566,30.555,30.574999,30.571285,56076.207,1.3440962,5.1204853,6.69268,2.9776895,0.0,19.187,7.833,7.69775,7.93025,7.324192,32186.275,-1.4808562,1.7900147,10.194975,0.014559803,10.147,10.252,10.196,10.186,10.204,10.194974,62362.5,0.038502824,0.4324964,0.55505,0.020964399,0.516,0.599,0.548,0.541,0.57225,0.5554392,18.510761,0.34166253,-0.7894135,47.00527,0.28267685,46.3,47.626,46.964,46.84875,47.187252,47.0061,132574.4,0.031975333,-0.105406836,2.1611502,0.023079688,2.118,2.209,2.1564999,2.1427498,2.17975,2.1612713,280.2656,0.33329004,-0.78303385,2542.2612,187.49371,2340.0,2949.8,2481.6,2415.6,2616.6,2549.0957,38987330000.0,1.2471349,0.38409916,59.052425,23.58772,0.0,77.217,68.164505,67.537,68.808,63.5161,242057.72,-2.1283789,2.7773194,1
1653,161.04855,14.084808,146.3,191.73,156.46,151.54,166.2,161.66194,156807500.0,1.2823147,0.4527588,109.57938,47.147243,0.0,167.33,130.15,120.51,130.59,119.29017,85380860.0,-1.8405726,1.5187659,2.0080385,0.93374145,0.0,9.586,2.328,2.25,2.383,2.2144942,29423.906,-0.68226427,5.3190775,0.7859352,0.54574984,0.202,4.834,0.592,0.48,0.83,0.9568111,5492.925,2.457738,7.787608,9.937735,0.021785235,9.871,9.983,9.937,9.92,9.957,9.937737,592551.75,-0.17355517,-0.6730516,9.819351,0.022475302,9.755,9.872,9.818,9.802,9.839,9.819321,578514.3,-0.1356996,-0.7574372,35.51422,0.16221333,35.176,35.691,35.58,35.414,35.668,35.514584,75677.14,-0.5942152,-0.9026723,41.111717,0.06821325,40.977,41.234,41.082,41.055,41.17,41.11177,101410.664,0.123457424,-1.1985127,38.441013,0.07998345,38.344,38.594,38.437,38.363,38.520752,38.44108,88662.99,0.5236038,-1.113228,30.552345,0.029556975,30.469,30.59,30.562,30.551,30.566,30.552353,56006.773,-1.7320297,2.3441343,6.687084,2.9867556,0.0,19.499,7.833,7.70975,7.938,7.3227673,32173.752,-1.4488916,1.8088516,10.195739,0.015324395,10.133,10.243,10.196,10.18675,10.205,10.19574,62371.863,-0.27092192,0.6431615,0.56270003,0.025211846,0.519,0.622,0.556,0.544,0.58425,0.56325513,19.03538,0.4675945,-0.7536013,47.12913,0.39128095,46.562,48.013,47.010498,46.845,47.388752,47.130726,133278.33,0.8469472,-0.42368135,2.1666996,0.0292918,2.126,2.227,2.1575,2.1427498,2.1875,2.1668947,281.72595,0.68942857,-0.83738846,2542.1501,187.16832,2341.8,2949.4,2481.8,2414.6,2617.4,2548.9573,38983102000.0,1.2382398,0.36678666,58.89727,23.586843,0.0,77.188,68.339005,67.635,68.85,63.371567,240957.33,-2.10753,2.7191577,1
1654,161.03908,14.076712,146.23,191.84,156.46,151.59,166.19,161.65169,156787600.0,1.2816143,0.4540582,109.599144,47.133144,0.0,167.28,130.035,120.49,130.595,119.302826,85398984.0,-1.8407257,1.5199128,1.9970773,0.93373555,0.0,9.695,2.32,2.242,2.375,2.2045603,29160.52,-0.5787258,5.9053025,2.0113778,1.0816667,0.629,6.351,1.5669999,1.076,2.812,2.2837381,31292.756,0.605849,-0.7263705,9.935667,0.021597086,9.868,9.982,9.935,9.918,9.955,9.935696,592308.3,-0.14371057,-0.73548913,9.816654,0.022015478,9.75,9.866,9.816,9.799,9.836,9.8166065,578194.56,-0.13081402,-0.78172415,35.521954,0.1681787,35.16,35.695,35.576,35.425,35.676,35.52234,75710.195,-0.8156589,-0.45371118,41.132935,0.072852,40.992,41.246,41.131,41.066,41.212997,41.133,101515.42,0.18741472,-1.51985,38.437843,0.08559555,38.332,38.613,38.437,38.363,38.531,38.437927,88648.46,0.5335185,-1.1651387,30.560808,0.01032458,30.535,30.59,30.562,30.555,30.566,30.560802,56037.758,0.09009346,0.35234076,6.679517,2.9884741,0.0,19.549,7.828,7.69375,7.928,7.3165593,32119.225,-1.4410477,1.8141521,10.193392,0.014154582,10.147,10.232,10.193,10.184,10.203,10.193394,62343.168,-0.1895033,0.14687388,0.55673337,0.019960014,0.516,0.602,0.555,0.54375005,0.5715,0.55708504,18.620625,0.32239535,-0.3025619,47.22698,0.29365548,46.67,47.831,47.133,46.99725,47.468002,47.227875,133828.33,0.19537987,-1.0273525,2.1638994,0.022502506,2.131,2.208,2.1574998,2.144,2.187,2.1640148,280.97763,0.411243,-1.1657238,2542.7808,187.2262,2341.8,2950.4,2481.8,2415.6,2617.8,2549.6,39002763000.0,1.2387373,0.36758843,58.829994,23.56063,0.0,77.228,68.2155,67.441,68.843,63.29945,240409.22,-2.1072433,2.7185743,1
1655,161.05075,14.062535,146.3,191.77,156.44,151.63,166.2,161.66208,156807760.0,1.2864329,0.4611932,109.583885,47.161114,0.0,167.38,130.13,120.59,130.59,119.299644,85394424.0,-1.841279,1.5199577,2.0039465,0.93499434,0.0,9.656,2.32,2.25,2.383,2.211308,29339.295,-0.62388414,5.6746106,7.2613344,1.859142,3.496,9.439,8.139,5.49875,8.923,7.4955015,337095.25,-0.6172397,-1.18731,9.938067,0.022088183,9.868,9.988,9.937,9.922,9.957,9.938069,592591.4,-0.15996669,-0.648822,9.819321,0.022257095,9.753,9.87,9.818,9.802,9.838,9.819292,578510.94,-0.13014764,-0.7490057,35.53108,0.15898217,35.187,35.695,35.586,35.432,35.68,35.531418,75748.9,-0.6577147,-0.8470322,41.136826,0.071968146,40.992,41.242,41.139,41.07,41.211,41.136898,101534.67,0.1487387,-1.4600089,38.44567,0.082675025,38.344,38.59,38.437,38.363,38.535,38.445755,88684.56,0.36923888,-1.4507701,30.559563,0.009005361,30.535,30.578,30.562,30.555,30.566,30.559551,56033.17,-0.48674017,0.69275385,6.684702,2.9777198,0.0,19.173,7.834,7.693,7.934,7.316917,32122.363,-1.4771148,1.7861457,10.197602,0.014861094,10.152,10.249,10.198,10.187,10.207,10.197602,62394.656,0.013384731,0.16585012,0.5629834,0.022959422,0.525,0.612,0.561,0.542,0.58024997,0.5634435,19.048113,0.40379617,-0.80038166,47.375187,0.2651523,46.952,47.845,47.3395,47.162,47.62525,47.37591,134668.62,0.39176914,-1.2253964,2.166233,0.024015084,2.128,2.21,2.159,2.145,2.18825,2.1663642,281.58804,0.362071,-1.2407227,2540.69,188.05846,2339.8,2951.8,2479.6,2413.6,2613.8,2547.5762,38940865000.0,1.2589302,0.4076192,58.975292,23.594444,0.0,77.111,68.3415,67.839,68.874,63.446873,241530.34,-2.1155813,2.7413766,1
1656,161.04692,14.083714,146.27,191.82,156.42,151.6,166.2,161.66058,156804880.0,1.2845253,0.45640954,109.58197,47.147152,0.0,167.41,130.095,120.54,130.57,119.29272,85384520.0,-1.8403907,1.518383,2.0087655,0.9371983,0.0,9.687,2.328,2.25,2.383,2.216613,29480.244,-0.62597305,5.6268697,9.128784,0.2271946,8.864,9.841,9.068,8.987,9.158,9.131606,500317.4,1.9115554,2.9166322,9.934736,0.021553341,9.873,9.981,9.934,9.918,9.953,9.934781,592199.3,-0.12109781,-0.7365899,9.815671,0.02206839,9.753,9.864,9.814,9.799,9.835,9.815654,578082.3,-0.0903037,-0.80903375,35.529823,0.16392341,35.184,35.695,35.596,35.420002,35.68,35.53019,75743.664,-0.7298492,-0.67950124,41.153515,0.08194092,41.004,41.27,41.141,41.07,41.242,41.1536,101617.125,0.058361284,-1.682631,38.454487,0.07834178,38.332,38.629,38.448997,38.374,38.531,38.45456,88725.19,0.23688962,-0.95910823,30.592987,0.04550492,30.527,30.668,30.566,30.555,30.641,30.593016,56155.957,0.22890687,-1.6379298,6.69618,2.9855285,0.0,19.639,7.8355,7.7005,7.93025,7.3305774,32242.42,-1.449633,1.8674898,10.192919,0.0142375,10.148,10.243,10.193,10.184,10.2015,10.192912,62337.277,-0.06426832,0.46464983,0.56155014,0.027438331,0.521,0.622,0.5485,0.541,0.59,0.5622088,18.964722,0.6370514,-0.9403553,47.222767,0.45289916,46.457,47.896,47.2985,46.8395,47.656998,47.224895,133811.45,-0.16114794,-1.4608691,2.1609666,0.029375995,2.114,2.215,2.1560001,2.13975,2.1872501,2.1611629,280.2375,0.08104628,-1.2549181,2541.3914,187.01056,2341.6,2949.4,2480.0,2413.6,2616.8,2548.2073,38960160000.0,1.2400895,0.36739507,59.131508,23.609999,0.0,77.313,68.289,67.669,68.913,63.597767,242680.55,-2.1316128,2.7861443,1
1657,161.04378,14.076393,146.27,191.81,156.44,151.63,166.22,161.65668,156797280.0,1.2836617,0.45546177,109.57054,47.14224,0.0,167.28,130.035,120.5275,130.56,119.28017,85366540.0,-1.8407191,1.5189714,1.9960551,0.9325971,0.0,9.578,2.305,2.242,2.375,2.2031536,29123.314,-0.5962916,5.7728543,8.65971,0.2842516,8.369,9.378,8.527,8.437,8.995,8.664329,450423.56,0.9335019,-0.65253615,9.931043,0.021011729,9.87,9.98,9.931,9.914,9.949,9.931113,591762.06,-0.105842195,-0.8317181,9.811613,0.021398272,9.747,9.859,9.811,9.794,9.83,9.811611,577606.3,-0.051816054,-0.93466294,35.537865,0.15886497,35.176,35.703,35.594,35.423,35.68,35.5382,75777.82,-0.6994158,-0.78177834,41.17176,0.08662661,41.039,41.312,41.17,41.08,41.246,41.17186,101707.32,0.032080006,-1.5425162,38.454998,0.0806118,38.332,38.617,38.445,38.374,38.523,38.455086,88727.62,0.2727231,-1.1849065,30.639738,0.013167777,30.602,30.672,30.643002,30.633,30.645,30.639738,56327.61,-0.70057106,0.8918887,6.684162,2.98325,0.0,19.556,7.833,7.694,7.931,7.3186717,32137.773,-1.4474052,1.8479602,10.186882,0.015008558,10.139,10.239,10.187,10.177,10.196,10.186894,62263.69,0.04691633,0.68411946,0.55021673,0.019632287,0.516,0.59,0.54550004,0.53675,0.568,0.55056095,18.18704,0.24146137,-0.86872166,46.928093,0.27624303,46.453,47.977,46.889,46.768,47.1015,46.928886,132139.22,0.9393791,2.319084,2.1463666,0.022293087,2.105,2.197,2.1445,2.1305,2.161,2.1464803,276.44266,0.38506016,-0.56390274,2541.6658,187.34142,2341.8,2949.8,2480.2,2414.2,2617.6,2548.4768,38968406000.0,1.2404428,0.3698352,58.94159,23.574184,0.0,77.301,68.2905,67.714,68.732,63.408115,241235.34,-2.1174972,2.7484136,1
1658,161.04797,14.068149,146.34,191.77,156.46,151.59,166.16,161.65971,156803180.0,1.2869415,0.46256793,109.573555,47.157288,0.0,167.36,130.11,120.54,130.59,119.28852,85378504.0,-1.8413029,1.5199008,2.0131242,0.9377466,0.0,9.586,2.328,2.266,2.391,2.2208002,29591.719,-0.65107816,5.4413443,9.274003,0.35562244,7.993,10.187,9.409,9.367,9.439,9.280872,516807.56,-1.6094648,1.4765582,9.928902,0.020849416,9.868,9.979,9.929,9.911,9.947,9.928969,591506.6,-0.06697963,-0.8854762,9.809913,0.021507729,9.748,9.856,9.809,9.792,9.828,9.80993,577408.3,-0.06193075,-0.90952396,35.536076,0.15615568,35.168,35.687,35.596,35.426,35.668,35.536407,75770.17,-0.81142074,-0.50274426,41.178997,0.08939737,41.055,41.328,41.183502,41.082,41.249,41.1791,101743.09,0.047152348,-1.4967313,38.48914,0.06127038,38.426,38.645,38.453,38.441,38.536,38.489178,88885.016,0.87045234,-0.5070321,30.635674,0.014137105,30.602,30.66,30.641,30.629,30.645,30.635672,56312.664,-0.47829744,0.0066619157,6.7008967,2.992888,0.0,19.238,7.8234997,7.705,7.924,7.337879,32306.682,-1.4314291,1.8045365,10.186941,0.014784658,10.142,10.227,10.187,10.17675,10.198,10.186944,62264.3,-0.07681136,-0.15418752,0.5541,0.019166272,0.52,0.587,0.554,0.539,0.569,0.5544259,18.443285,0.15580533,-1.0437622,47.076717,0.2039494,46.792,47.689,47.0475,46.913,47.2085,47.077145,132975.45,0.89145356,0.36100668,2.1565666,0.01772708,2.127,2.195,2.151,2.143,2.169,2.1566381,279.06528,0.6912499,-0.40528962,2541.4456,187.19095,2341.8,2947.6,2479.8,2414.4,2615.2,2548.2449,38961316000.0,1.2523409,0.39336172,59.188847,23.630116,0.0,77.181,68.2415,67.749,68.801,63.65843,243143.73,-2.1331944,2.7880497,1
1659,161.03075,14.066457,146.34,191.75,156.44,151.54,166.2,161.64232,156769440.0,1.2851732,0.45887598,109.57126,47.169903,0.0,167.26,130.15,120.57,130.59,119.2916,85382920.0,-1.8411344,1.5187024,2.0106099,0.93747026,0.0,9.687,2.328,2.25,2.391,2.2184062,29527.955,-0.6149335,5.7330904,9.448629,0.08553073,8.995,10.132,9.472,9.37,9.526,9.449,535701.7,-0.019668257,0.09104147,9.927268,0.02328989,9.856,9.98,9.927,9.91,9.946,9.927321,591310.25,-0.16489658,-0.5792809,9.8094425,0.02338545,9.743,9.861,9.809,9.792,9.828,9.80946,577353.0,-0.14183107,-0.6381328,35.542686,0.15161966,35.172,35.691,35.596,35.426,35.665,35.543003,75798.305,-0.86140025,-0.43569258,41.18152,0.099187724,41.047,41.328,41.162,41.074,41.291,41.181633,101755.62,0.093064405,-1.5416251,38.500183,0.06295558,38.426,38.621,38.467003,38.445,38.55,38.500233,88936.07,0.5399819,-1.1643709,30.635653,0.017548969,30.562,30.656,30.641,30.629,30.645,30.635658,56312.61,-1.7250342,4.167397,6.6983447,2.9976597,0.0,19.212,7.832,7.69375,7.93325,7.3374915,32303.268,-1.4148934,1.81985,10.186073,0.016445536,10.137,10.237,10.187,10.174,10.196,10.186075,62253.68,-0.06550159,-0.028317831,0.54716665,0.017864047,0.517,0.585,0.549,0.5325,0.55875003,0.54745334,17.982311,0.11012346,-0.88775855,47.069214,0.205861,46.661,47.513,47.059998,46.8985,47.207,47.069656,132933.16,0.19317251,-0.6784733,2.15815,0.017302714,2.125,2.193,2.1564999,2.1455,2.16825,2.1582181,279.4743,0.31701225,-0.4542817,2543.076,186.30661,2340.0,2950.6,2482.6,2418.6,2617.2,2549.8286,39009760000.0,1.2399105,0.3825553,59.143364,23.6125,0.0,77.05,68.244,67.821,68.863,63.60971,242771.72,-2.1330643,2.787422,1
1660,161.03583,14.0761,146.27,191.81,156.42,151.56,166.19,161.64879,156781980.0,1.284161,0.45492098,109.588524,47.12954,0.0,167.3,130.07501,120.51,130.56,119.29167,85383016.0,-1.8408657,1.5198753,2.0063846,0.9367264,0.0,9.633,2.32,2.25,2.383,2.2142458,29417.309,-0.5956211,5.8367352,9.538384,0.026652232,8.91,10.075,9.539,9.521,9.555,9.538415,545888.2,0.16610529,106.45329,9.936197,0.021011956,9.878,9.988,9.936,9.919,9.954,9.936225,592371.4,-0.039679434,-0.9098463,9.817613,0.021683209,9.757,9.868,9.817,9.8,9.836,9.817577,578308.94,-0.020361202,-0.92237765,35.544758,0.1586652,35.176,35.691,35.594,35.425,35.676,35.5451,75807.25,-0.91134447,-0.3490206,41.19375,0.099068366,41.055,41.332,41.207,41.085,41.302,41.19387,101816.086,-0.018383557,-1.5912144,38.498592,0.061611537,38.414,38.648,38.503998,38.444,38.536,38.49863,88928.67,0.45003566,-0.9431336,30.63759,0.018619576,30.547,30.68,30.641,30.633,30.646751,30.637589,56319.71,-1.8613367,8.69006,6.680761,2.9894414,0.0,19.344,7.839,7.699,7.9344997,7.3180914,32132.676,-1.452106,1.7735449,10.195239,0.013338486,10.158,10.251,10.194,10.186,10.203,10.195239,62365.734,0.23710686,0.30647597,0.5505,0.021803046,0.517,0.608,0.5395,0.535,0.56825,0.5509244,18.211063,0.68112296,-0.56242484,47.055504,0.19474413,46.694,47.394,47.0965,46.87525,47.22375,47.055897,132855.45,-0.16262704,-1.2608,2.1588502,0.017647991,2.13,2.192,2.1575,2.1445,2.174,2.1589208,279.65634,0.10755856,-1.161263,2545.965,186.90587,2346.0,2950.8,2485.6,2419.6,2621.4,2552.7283,39098530000.0,1.2401358,0.37049887,58.730824,23.531778,0.0,76.862,68.037,67.563,68.682,63.196735,239629.62,-2.1040118,2.7076535,1
